EntrezGeneID,GeneSymbol,TranscriptsNumber,UniqueExonsPerGene,MaxExonPerTranscript
219437,OR5L1,1,1,1
219438,OR5D18,1,1,1
219447,OR5AS1,1,1,1
219453,OR8K5,1,1,1
219464,OR5T2,1,1,1
219469,OR8H1,1,1,1
219473,OR8K3,1,1,1
219477,OR8J1,1,1,1
219479,OR5R1,1,1,1
219482,OR5M3,1,1,1
219484,OR5M8,1,1,1
219487,OR5M11,1,1,1
219493,OR5AR1,1,1,1
219527,LRRC55,1,2,2
219537,SMTNL1,1,7,7
219539,YPEL4,2,7,6
219541,MED19,2,7,5
219557,TEX47,1,2,2
219578,ZNF804B,1,4,4
219595,FOLH1B,1,14,14
219621,CABCOCO1,6,14,8
219623,TMEM26,1,6,6
219654,ZCCHC24,1,4,4
219670,ENKUR,2,9,6
219681,ARMC3,4,24,19
219699,UNC5B,2,17,17
219736,STOX1,4,8,5
219738,FAM241B,1,4,4
219743,TYSND1,2,4,4
219749,ZNF25,19,14,9
219770,GJD4,1,2,2
219771,CCNY,5,18,12
219790,RTKN2,2,13,12
219793,TBATA,4,15,11
219833,C11orf45,3,7,4
219844,HYLS1,2,5,4
219854,TMEM218,11,13,7
219855,SLC37A2,2,20,19
219858,OR8B12,1,1,1
219865,OR8G5,1,1,1
219869,OR10G8,1,1,1
219870,OR10G9,1,1,1
219873,OR10S1,1,1,1
219874,OR6T1,1,1,1
219875,OR4D5,1,1,1
219899,TBCEL,3,10,9
219902,TLCD5,7,9,4
219927,MRPL21,2,8,7
219931,TPCN2,1,25,25
219938,SPATA19,2,8,7
219952,OR6Q1,1,1,1
219954,OR9I1,1,1,1
219956,OR9Q1,1,3,3
219957,OR9Q2,1,1,1
219958,OR1S2,1,1,1
219959,OR1S1,1,1,1
219960,OR10Q1,1,1,1
219965,OR5B17,1,1,1
219968,OR5B21,1,1,1
219970,GLYATL2,1,6,6
219972,MPEG1,1,1,1
219981,OR5A2,1,1,1
219982,OR5A1,1,1,1
219983,OR4D6,1,1,1
219986,OR4D11,1,1,1
219988,PATL1,1,19,19
219990,OOSP2,1,4,4
219995,MS4A15,3,8,7
220001,VWCE,1,20,20
220002,CYB561A3,4,12,8
220004,PPP1R32,2,14,14
220032,GDPD4,1,17,17
220042,DDIAS,2,6,6
220047,CCDC83,2,12,12
220064,LTO1,1,5,5
220074,LRTOMT,8,17,9
220081,ERICH6B,1,15,15
220082,CBY2,3,5,3
220107,DLEU7,2,3,2
220108,FAM124A,3,6,5
220134,SKA1,2,14,7
220136,CFAP53,1,8,8
220164,DOK6,1,8,8
220202,ATOH7,1,1,1
220213,OTUD1,1,1,1
220296,HEPACAM,1,7,7
220323,OAF,1,4,4
220359,TIGD3,1,2,2
220382,FAM181B,1,1,1
220388,CCDC89,1,1,1
220416,LRRC63,1,10,10
220441,RNF152,1,2,2
220869,CBWD5,5,22,17
220929,ZNF438,7,12,9
220963,SLC16A9,6,10,7
220965,FAM13C,16,23,16
220972,MARCHF8,3,13,7
220988,HNRNPA3,6,13,11
220992,ZNF485,5,10,5
221002,RASGEF1A,2,15,13
221035,REEP3,1,8,8
221037,JMJD1C,7,31,26
221044,UCMA,3,5,5
221061,FAM171A1,1,8,8
221074,SLC39A12,4,16,13
221078,NSUN6,5,14,12
221079,ARL5B,1,6,6
221091,LRRN4CL,1,2,2
221092,HNRNPUL2,1,14,14
221120,ALKBH3,1,10,10
221143,EEF1AKMT1,2,7,5
221150,SKA3,2,9,9
221154,MICU2,1,12,12
221178,SPATA13,6,21,15
221184,CPNE2,1,16,16
221188,ADGRG5,3,15,12
221191,PRSS54,3,9,7
221223,CES5A,3,27,14
221264,AK9,4,44,41
221294,NT5DC1,1,12,12
221301,CALHM4,5,8,4
221302,ZUP1,4,13,10
221303,FAM162B,1,4,4
221322,TBC1D32,3,35,34
221336,BEND6,2,9,7
221357,GSTA5,1,7,7
221391,OPN5,1,7,7
221393,ADGRF4,2,11,10
221395,ADGRF5,2,22,21
221400,TDRD6,2,4,4
221409,SPATS1,2,10,9
221421,RSPH9,2,8,6
221424,LRRC73,2,8,6
221443,OARD1,13,14,8
221458,KIF6,6,28,23
221468,TMEM217,4,9,4
221472,FGD2,1,16,16
221476,PI16,2,8,8
221477,C6orf89,4,15,10
221481,ARMC12,3,8,6
221491,SMIM29,4,9,5
221496,LEMD2,4,12,9
221504,ZBTB9,1,2,2
221527,ZBTB12,1,2,2
221545,C6orf136,3,12,6
221613,H2AC1,1,1,1
221656,KDM1B,2,22,22
221662,RBM24,3,7,4
221687,RNF182,4,7,4
221692,PHACTR1,9,22,15
221710,SMIM13,1,2,2
221711,SYCP2L,1,30,30
221749,PXDC1,1,5,5
221785,ZSCAN25,9,14,9
221786,FAM200A,1,2,2
221806,VWDE,3,31,29
221823,PRPS1L1,1,1,1
221830,TWISTNB,1,4,4
221833,SP8,2,3,3
221895,JAZF1,1,5,5
221908,PPP1R35,2,4,4
221914,GPC2,1,10,10
221927,BRAT1,3,15,14
221935,SDK1,2,49,45
221937,FOXK1,1,9,9
221938,MMD2,3,9,8
221955,DAGLB,2,17,15
221960,CCZ1B,1,15,15
221981,THSD7A,1,27,27
222008,VSTM2A,3,7,5
222068,TMED4,6,10,5
222166,MTURN,1,3,3
222171,PRR15,3,3,2
222183,SRRM3,2,17,16
222194,RSBN1L,1,8,8
222223,KIAA1324L,4,25,22
222229,LRWD1,2,17,15
222234,FAM185A,3,9,8
222235,FBXL13,3,21,20
222236,NAPEPLD,2,7,6
222255,ATXN7L1,4,19,12
222256,CDHR3,2,21,19
222389,BEND7,4,15,9
222484,LNX2,1,10,10
222487,ADGRG3,2,14,12
222537,HS3ST5,1,2,2
222545,GPRC6A,3,7,6
222546,RFX6,1,19,19
222553,SLC35F1,1,8,8
222584,FAM83B,1,5,5
222611,ADGRF2,2,14,11
222642,TSPO2,2,5,4
222643,UNC5CL,1,9,9
222658,KCTD20,3,11,8
222659,PXT1,1,5,5
222662,LHFPL5,1,4,4
222663,SCUBE3,2,23,22
222696,ZSCAN23,1,4,4
222698,NKAPL,1,1,1
222826,FAM217A,1,7,7
222865,TMEM130,3,9,8
222894,FERD3L,1,1,1
222950,NYAP1,1,7,7
222962,SLC29A4,3,13,11
222967,RSPH10B,1,21,21
223075,ITPRID1,3,19,15
223082,ZNRF2,1,5,5
223117,SEMA3D,1,17,17
225689,MAPK15,1,14,14
245711,SPDYA,3,9,8
245802,MS4A6E,1,4,4
245806,VGLL2,2,4,4
245812,CNPY4,1,6,6
245908,DEFB105A,1,3,3
245909,DEFB106A,1,2,2
245910,DEFB107A,1,2,2
245911,DEFB108B,1,2,2
245913,DEFB110,2,4,2
245915,DEFB112,1,2,2
245927,DEFB113,1,2,2
245928,DEFB114,1,2,2
245929,DEFB115,1,2,2
245930,DEFB116,1,2,2
245932,DEFB119,3,4,2
245934,DEFB121,2,3,2
245936,DEFB123,1,2,2
245937,DEFB124,1,2,2
245938,DEFB125,1,2,2
245939,DEFB128,1,2,2
245940,DEFB130A,1,2,2
245972,ATP6V0D2,1,8,8
245973,ATP6V1C2,2,14,14
246100,CTAG1A,1,3,3
246175,CNOT6L,4,16,12
246176,GAS2L2,1,6,6
246181,AKR7L,1,7,7
246184,CDC26,1,4,4
246213,SLC17A8,2,12,12
246243,RNASEH1,3,9,8
246269,AFG1L,2,13,13
246329,STAC3,3,12,12
246330,PELI3,4,13,8
246721,POLR2J2,1,9,9
246744,STH,1,1,1
246777,SPESP1,1,2,2
246778,IL27,1,5,5
252839,TMEM9,9,15,6
252884,ZNF396,4,8,5
252969,NEIL2,8,14,6
252983,STXBP4,1,18,18
252995,FNDC5,3,11,6
253012,HEPACAM2,5,14,11
253017,TECRL,2,14,12
253143,PRR14L,1,9,9
253152,EPHX4,1,7,7
253175,CDY1B,2,3,2
253190,SERHL2,2,12,12
253260,RICTOR,3,41,39
253314,EIF4E1B,1,9,9
253430,IPMK,1,6,6
253461,ZBTB38,3,13,8
253512,SLC25A30,3,12,10
253558,LCLAT1,4,13,8
253559,CADM2,7,15,11
253582,TMEM244,1,5,5
253635,GPATCH11,9,19,10
253639,ZNF620,3,8,5
253650,ANKRD18A,2,19,18
253714,MMS22L,3,27,25
253725,WASHC2C,28,46,32
253738,EBF3,1,16,16
253769,WDR27,5,32,26
253782,CERS6,2,11,11
253827,MSRB3,4,10,8
253832,ZDHHC20,3,16,13
253935,ANGPTL5,1,9,9
253943,YTHDF3,7,12,6
253959,RALGAPA1,11,47,42
253980,KCTD13,1,6,6
253982,ASPHD1,1,3,3
254013,ETFBKMT,3,6,4
254042,METAP1D,3,14,10
254048,UBN2,1,18,18
254050,LRRC43,2,14,12
254065,BRWD3,1,41,41
254102,EHBP1L1,2,20,19
254122,SNX32,1,13,13
254158,CXorf58,2,10,9
254170,FBXO33,1,4,4
254173,TTLL10,3,20,16
254187,TSGA10IP,1,8,8
254225,RNF169,1,6,6
254228,CALHM5,1,2,2
254240,BPIFC,1,15,15
254251,LCORL,9,12,8
254263,CNIH2,1,6,6
254268,AKNAD1,1,16,16
254272,TBC1D28,1,10,10
254295,PHYHD1,3,14,13
254359,ZDHHC24,2,7,5
254394,MCM9,2,14,12
254427,PROSER2,1,4,4
254428,SLC41A1,1,11,11
254439,C11orf86,2,3,2
254528,MEIOB,2,14,14
254531,LPCAT4,1,14,14
254552,NUDT8,2,5,4
254773,LYG2,1,6,6
254778,VXN,1,6,6
254783,OR6C74,1,1,1
254786,OR6C3,1,1,1
254827,NAALADL2,1,14,14
254863,TMEM256,1,4,4
254879,OR2T6,1,1,1
254887,ZDHHC23,5,10,6
254910,LCE5A,1,2,2
254950,KRTAP15-1,1,1,1
254956,MORN5,2,7,5
254973,OR1L4,1,1,1
255022,CALHM1,1,2,2
255027,MPV17L,2,5,4
255043,TMEM86B,2,4,3
255057,CBARP,1,9,9
255061,TAC4,5,6,5
255101,CFAP65,4,39,35
255104,TMCO4,5,19,17
255119,CFAP299,2,7,7
255189,PLA2G4F,1,20,20
255220,TXNDC8,4,9,6
255231,MCOLN2,2,15,15
255239,ANKK1,1,8,8
255252,LRRC57,1,6,6
255275,MYADML2,1,3,3
255308,EIF2S3B,2,3,2
255313,CT47A11,1,3,3
255324,EPGN,5,7,5
255349,TMEM211,1,4,4
255374,MBLAC1,1,2,2
255394,TCP11L2,2,11,10
255403,ZNF718,3,7,4
255411,TEX49,2,6,5
255426,RASGEF1C,1,14,14
255488,RNF144B,1,8,8
255520,ELMOD2,1,9,9
255626,H2BC1,1,1,1
255631,COL24A1,2,62,60
255725,OR52B2,1,1,1
255738,PCSK9,1,12,12
255743,NPNT,5,14,13
255758,TCTEX1D2,2,6,5
255762,PDZD9,3,9,5
255783,INAFM1,1,1,1
255798,SMCO1,2,4,3
255809,C19orf38,1,7,7
255877,BCL6B,1,9,9
255919,CNEP1R1,2,7,7
255928,SYT14,5,14,10
255967,PAN3,1,19,19
256006,ANKRD31,2,26,26
256051,ZNF549,2,4,4
256076,COL6A5,2,42,41
256126,SYCE2,1,6,6
256130,TMEM196,6,8,5
256144,OR4C3,1,1,1
256148,OR4S1,1,1,1
256158,HMCN2,1,98,98
256223,CDRT15L2,1,2,2
256227,STEAP1B,2,7,5
256281,NUDT14,2,7,5
256297,PTF1A,1,2,2
256302,NATD1,1,3,3
256309,CCDC110,2,7,7
256329,LMNTD2,1,14,14
256356,GK5,1,16,16
256364,EML3,3,24,22
256369,CCDC197,1,7,7
256380,SCML4,3,9,8
256394,SERPINA11,1,5,5
256435,ST6GALNAC3,9,13,6
256471,MFSD8,10,18,13
256472,TMEM151A,1,2,2
256536,TCERG1L,1,12,12
256586,LYSMD2,3,6,3
256643,BCLAF3,2,12,11
256646,NUTM1,3,11,8
256691,MAMDC2,2,16,14
256710,GLIPR1L1,2,6,6
256714,MAP7D2,4,19,17
256764,WDR72,2,21,20
256815,C10orf67,4,19,16
256892,OR51F1,1,1,1
256933,NPB,1,2,2
256949,KANK3,1,11,11
256957,HEATR9,2,30,15
256979,SUN3,3,13,11
256987,SERINC5,3,15,13
257019,FRMD3,5,20,15
257044,CATSPERE,3,26,22
257062,CATSPERD,1,22,22
257068,PLCXD2,2,6,5
257101,ZNF683,3,8,7
257106,ARHGAP30,4,15,13
257144,GCSAM,3,7,6
257160,RNF214,3,17,15
257169,C9orf43,3,17,14
257177,CFAP126,1,5,5
257194,NEGR1,1,7,7
257202,GPX6,1,5,5
257218,SHPRH,4,39,32
257236,CCDC96,1,1,1
257240,KLHL34,1,1,1
257313,UTS2B,1,9,9
257364,SNX33,2,4,3
257397,TAB3,1,11,11
257407,C2orf72,1,3,3
257415,FAM133B,3,13,12
257629,ANKS4B,1,2,2
258010,SVIP,4,8,4
259173,ALS2CL,2,27,26
259197,NCR3,3,9,4
259215,LY6G6F,1,6,6
259217,HSPA12A,2,14,13
259230,SGMS1,1,11,11
259232,NALCN,5,46,45
259236,TMIE,3,8,5
259239,WFDC11,1,5,5
259240,WFDC9,1,5,5
259249,MRGPRX1,1,1,1
259266,ASPM,2,29,28
259282,BOD1L1,1,26,26
259283,MDS2,1,7,7
259285,TAS2R39,1,1,1
259286,TAS2R40,1,1,1
259287,TAS2R41,1,1,1
259289,TAS2R43,1,1,1
259290,TAS2R31,1,1,1
259291,TAS2R45,1,1,1
259292,TAS2R46,1,1,1
259293,TAS2R30,1,1,1
259294,TAS2R19,1,1,1
259295,TAS2R20,1,1,1
259296,TAS2R50,1,1,1
259307,IL4I1,4,14,10
259308,FAM205A,1,4,4
260293,CYP4X1,3,15,12
260334,TUBB8B,1,4,4
260425,MAGI3,2,22,21
260429,PRSS33,1,6,6
260434,PYDC1,1,2,2
260436,FDCSP,1,5,5
261726,TIPRL,2,8,7
261729,STEAP2,6,12,7
261734,NPHP4,3,31,30
266629,SEC14L3,4,15,14
266655,BRD3OS,1,3,3
266675,BEST4,1,9,9
266722,HS6ST3,1,2,2
266727,MDGA1,1,17,17
266740,MAGEA2B,6,13,6
266743,NPAS4,2,10,8
266747,RGL4,3,15,12
266812,NAP1L5,1,1,1
266977,ADGRF1,2,16,15
267002,PGBD2,2,6,3
267004,PGBD3,1,2,2
267012,DAOA,3,11,6
267020,ATP5MGL,1,1,1
280636,SELENOH,2,5,4
280658,SSX7,1,8,8
280664,WFDC10B,2,4,4
282616,IFNL2,1,6,6
282617,IFNL3,2,8,6
282618,IFNL1,1,5,5
282679,AQP11,2,3,3
282763,OR51B5,1,5,5
282770,OR10AG1,1,1,1
282775,OR5J2,1,1,1
282808,RAB40AL,1,1,1
282809,POC1B,2,13,12
282890,ZNF311,5,21,8
282966,C10orf53,2,4,3
282969,FUOM,4,8,6
282973,JAKMIP3,6,30,25
282974,STK32C,7,19,12
282991,BLOC1S2,6,12,6
282996,RBM20,1,14,14
283008,NUTM2E,1,7,7
283078,MKX,2,8,7
283092,OR4C13,1,1,1
283093,OR4C12,1,1,1
283106,CSNK2A3,1,1,1
283110,OR52Z1,1,1,1
283111,OR51V1,1,1,1
283116,TRIM49B,1,6,6
283129,MAJIN,3,14,12
283130,SLC25A45,9,15,10
283149,BCL9L,1,8,8
283150,FOXR1,1,5,5
283152,CCDC153,1,7,7
283159,OR8D1,1,1,1
283160,OR8D2,1,1,1
283162,OR8B4,1,1,1
283189,OR9G4,1,1,1
283208,P4HA3,2,14,13
283209,PGM2L1,1,14,14
283212,KLHL35,1,6,6
283219,KCTD21,1,2,2
283229,CRACR2B,2,10,9
283232,TMEM80,4,10,6
283234,CCDC88B,1,27,27
283237,TTC9C,6,10,5
283238,SLC22A24,2,11,10
283248,RCOR2,2,12,12
283254,HARBI1,1,3,3
283284,IGSF22,1,23,23
283297,OR10A4,1,1,1
283298,OLFML1,5,7,4
283310,OTOGL,2,64,63
283316,CD163L1,2,21,20
283337,ZNF740,1,7,7
283349,RASSF3,1,5,5
283358,B4GALNT3,1,20,20
283365,OR6C6,1,1,1
283373,ANKRD52,1,28,28
283375,SLC39A5,2,14,13
283377,SPRYD4,1,2,2
283383,ADGRD1,2,26,26
283385,MORN3,2,8,7
283417,DPY19L2,1,22,22
283420,CLEC9A,1,9,9
283431,GAS2L3,4,15,10
283446,MYO1H,1,31,31
283450,HECTD4,1,76,76
283455,KSR2,1,20,20
283459,GATC,1,4,4
283461,C12orf40,2,14,13
283463,MUC19,1,174,174
283464,GXYLT1,2,8,8
283471,TMPRSS12,1,5,5
283489,CHAMP1,3,4,3
283514,SIAH3,1,2,2
283518,KCNRG,2,4,3
283521,TMEM272,3,5,5
283537,SLC46A3,3,9,7
283554,GPR137C,2,8,8
283571,PROX2,2,5,4
283576,ZDHHC22,2,4,3
283578,TMED8,4,10,6
283600,SLC25A47,2,9,6
283617,OR4K3,1,1,1
283629,TSSK4,3,7,4
283635,FAM177A1,3,9,7
283638,CEP170B,2,21,19
283643,TEDC1,5,13,9
283652,SLC24A5,1,9,9
283659,PRTG,1,20,20
283677,REC114,2,6,6
283685,GOLGA6L2,1,8,8
283694,OR4N4,1,1,1
283710,LOC283710,1,5,5
283726,SAXO2,9,13,5
283742,FAM98B,1,8,8
283748,PLA2G4D,1,20,20
283767,GOLGA6L1,1,9,9
283768,GOLGA8G,3,38,19
283777,FAM169B,1,7,7
283807,FBXL22,4,5,3
283820,NOMO2,2,63,32
283847,TERB1,1,19,19
283848,CES4A,5,20,14
283849,EXOC3L1,1,14,14
283869,NPW,1,2,2
283870,BRICD5,1,6,6
283871,PGP,1,2,2
283897,C16orf54,1,2,2
283899,INO80E,3,9,8
283927,NUDT7,4,7,5
283933,ZNF843,2,4,2
283948,NHLRC4,2,2,2
283951,C16orf91,1,2,2
283953,TMEM114,4,6,4
283971,CLEC18C,1,13,13
283985,FADS6,1,6,6
283987,HID1,1,19,19
283989,TSEN54,1,11,11
283991,UBALD2,1,3,3
283999,TMEM235,3,7,6
284001,CCDC57,3,23,17
284004,HEXD,4,19,15
284013,VMO1,4,5,3
284018,C17orf58,2,4,3
284021,MILR1,4,11,10
284023,RNF227,1,2,2
284040,CDRT4,1,4,4
284058,KANSL1,3,46,16
284067,CFAP97D1,2,7,6
284069,FAM171A2,1,8,8
284071,MEIOC,1,8,8
284076,TTLL6,3,20,16
284086,NEK8,1,15,15
284098,PIGW,3,4,2
284099,C17orf78,2,9,7
284106,CISD3,1,4,4
284110,GSDMA,1,12,12
284111,SLC13A5,4,13,12
284114,TMEM102,2,5,3
284119,CAVIN1,1,2,2
284129,SLC26A11,4,19,18
284131,ENDOV,5,12,10
284161,GDPD1,3,13,10
284184,NDUFAF8,3,7,3
284194,LGALS9B,2,12,11
284207,METRNL,2,7,5
284217,LAMA1,1,63,63
284252,KCTD1,6,11,6
284254,DYNAP,2,5,3
284257,BOD1L2,1,1,1
284266,SIGLEC15,1,6,6
284273,ZADH2,2,4,2
284274,SMIM21,2,4,3
284293,HMSD,1,4,4
284297,SSC5D,2,15,14
284306,ZNF547,1,4,4
284307,ZIK1,4,8,4
284309,ZNF776,2,5,4
284312,ZSCAN1,1,6,6
284323,ZNF780A,4,17,9
284325,C19orf54,6,12,9
284338,PRR19,1,3,3
284339,TMEM145,2,17,15
284340,CXCL17,1,4,4
284346,ZNF575,1,4,4
284348,LYPD5,3,7,5
284349,ZNF283,2,9,7
284352,PPP1R37,1,13,13
284353,NKPD1,1,4,4
284355,TPRX1,1,2,2
284358,MAMSTR,3,15,10
284359,IZUMO1,3,13,10
284361,EMC10,2,9,8
284366,KLK9,1,5,5
284369,SIGLECL1,2,6,6
284370,ZNF615,9,11,7
284371,ZNF841,10,15,8
284382,ACTL9,1,1,1
284383,OR2Z1,1,1,1
284390,ZNF763,4,7,4
284391,ZNF844,1,4,4
284402,SCGB2B2,1,3,3
284403,WDR62,2,33,32
284406,ZFP82,4,8,5
284415,VSTM1,4,19,9
284417,TMEM150B,2,9,8
284418,FAM71E2,1,11,11
284422,SMIM24,1,4,4
284427,SLC25A41,2,8,8
284428,MBD3L5,1,2,2
284433,OR10H5,1,1,1
284434,NWD1,3,26,21
284439,SLC25A42,2,9,8
284443,ZNF493,3,8,4
284451,ODF3L2,1,4,4
284459,ZNF875,22,20,8
284467,TAFA3,2,7,5
284485,RIIAD1,1,5,5
284486,THEM5,1,6,6
284498,C1orf167,1,21,21
284521,OR2L13,2,3,3
284525,SLC9C2,1,28,28
284532,OR14A16,1,1,1
284541,CYP4A22,2,14,12
284546,C1orf185,1,5,5
284565,NBPF15,2,22,22
284611,FAM102B,1,11,11
284612,SYPL2,1,6,6
284613,CYB561D1,5,7,4
284615,ANKRD34A,1,4,4
284654,RSPO1,4,9,8
284656,EPHA10,2,19,17
284680,SPATA46,1,3,3
284695,ZNF326,4,17,12
284697,BTBD8,1,9,9
284716,RIMKLA,1,5,5
284723,SLC25A34,1,5,5
284739,C20orf204,1,7,7
284759,SIRPB2,2,6,5
284805,C20orf203,1,6,6
284827,KRTAP13-4,1,1,1
284898,LOC284898,1,2,2
284904,SEC14L4,2,13,12
284948,SH2D6,1,21,21
284958,NT5DC4,1,17,17
284992,CCDC150,3,31,28
284996,RNF149,1,7,7
285016,ALKAL2,1,6,6
285025,CCDC141,2,25,24
285051,STPG4,2,8,7
285093,RTP5,1,2,2
285126,DNAJC5G,3,10,7
285141,ERICH2,3,12,10
285148,IAH1,5,10,6
285172,FAM126B,12,16,14
285175,UNC80,3,67,65
285180,RUFY4,1,13,13
285190,RGPD4,1,23,23
285193,DUSP28,2,3,3
285195,SLC9A9,1,16,16
285203,EOGT,2,18,18
285220,EPHA6,4,26,18
285231,FBXW12,3,12,11
285237,C3orf38,1,3,3
285242,HTR3E,5,11,9
285267,ZNF619,6,13,6
285268,ZNF621,3,9,6
285282,RABL3,3,11,9
285311,C3orf56,1,2,2
285313,IGSF10,3,9,6
285315,C3orf33,2,8,6
285331,CCDC66,14,34,20
285335,SLC9C1,2,57,29
285343,TCAIM,6,17,11
285346,ZNF852,1,5,5
285349,ZNF660,1,3,3
285362,SUMF1,3,11,9
285367,RPUSD3,5,12,9
285368,PRRT3,2,6,4
285381,DPH3,2,3,3
285382,C3orf70,1,2,2
285386,TPRG1,1,6,6
285423,IQCM,2,15,14
285429,DCAF4L1,1,1,1
285440,CYP4V2,1,11,11
285489,DOK7,5,15,10
285498,RNF212,5,15,12
285513,GPRIN3,1,2,2
285521,COX18,4,10,6
285525,YIPF7,1,6,6
285527,FRYL,1,64,64
285533,RNF175,1,9,9
285550,FAM200B,1,2,2
285555,STPG2,1,11,11
285556,C4orf54,1,2,2
285588,EFCAB9,1,4,4
285590,SH3PXD2B,2,15,13
285596,FAM153A,1,21,21
285598,ARL10,2,5,4
285600,KIAA0825,2,22,21
285601,GPR150,1,1,1
285605,DTWD2,2,7,6
285613,RELL2,2,8,8
285636,C5orf51,1,6,6
285641,SLC36A3,2,11,11
285643,KIF4B,1,1,1
285659,OR2V2,1,1,1
285671,RNF180,4,10,8
285672,SREK1IP1,1,5,5
285676,ZNF454,8,7,5
285679,C5orf60,2,9,6
285704,RGMB,5,8,5
285753,CEP57L1,19,23,13
285755,PPIL6,4,10,9
285761,DCBLD1,4,19,15
285782,CAGE1,3,15,14
285800,PRR18,1,1,1
285834,HCG22,1,5,5
285848,PNPLA1,3,11,8
285852,TREML4,1,6,6
285855,RPL7L1,2,7,7
285877,POM121L12,1,1,1
285888,CNPY1,8,11,5
285955,SPDYE1,1,7,7
285966,TCAF2,7,28,11
285971,ZNF775,1,3,3
285973,ATG9B,1,14,14
285989,ZNF789,7,13,7
286006,LSMEM1,2,5,4
286046,XKR6,1,5,5
286053,NSMCE2,4,11,8
286075,ZNF707,8,20,8
286077,FAM83H,1,5,5
286097,MICU3,2,17,15
286128,ZFP41,2,5,3
286133,SCARA5,1,9,9
286144,TRIQK,7,10,6
286148,DPY19L4,1,19,19
286151,FBXO43,1,5,5
286183,NKAIN3,1,7,7
286187,PPP1R42,5,12,8
286204,CRB2,1,13,13
286205,SCAI,2,19,19
286207,CFAP157,1,9,9
286223,C9orf47,2,4,3
286234,SPATA31E1,1,4,4
286256,LCN12,1,6,6
286257,PAXX,2,8,7
286262,TPRN,1,4,4
286319,TUSC1,1,1,1
286336,FAM78A,1,2,2
286343,LURAP1L,1,2,2
286362,OR13C9,1,1,1
286365,OR13D1,1,1,1
286380,FOXD4L3,1,1,1
286410,ATP11C,5,34,30
286430,NLRP2B,1,1,1
286436,H2BW2,1,3,3
286451,YIPF6,2,7,7
286464,CFAP47,2,65,64
286499,FAM133A,4,7,5
286514,MAGEB18,1,3,3
286527,TMSB15B,4,8,4
286530,P2RY8,1,2,2
286676,ILDR1,3,8,8
286749,STON1-GTF2A1L,3,13,11
286753,TRARG1,1,3,3
286826,LIN9,9,20,15
286827,TRIM59,1,3,3
286887,KRT6C,1,9,9
287015,TRIM42,1,5,5
317649,EIF4E3,5,13,8
317662,FAM149B1,1,14,14
317671,RFESD,3,9,6
317701,VN1R2,1,1,1
317702,VN1R3,1,2,2
317703,VN1R4,1,1,1
317705,VN1R5,1,1,1
317719,KLHL10,3,9,7
317749,DHRS4L2,4,14,9
317754,POTED,1,11,11
317761,C14orf39,1,18,18
317762,CCDC85C,1,6,6
317772,H2AC21,1,1,1
317781,DDX51,1,15,15
319089,TTC6,2,35,33
319100,TAAR6,1,1,1
319101,KRT73,1,9,9
326340,ZAR1,1,4,4
326624,RAB37,5,13,9
326625,MMAB,1,9,9
327657,SERPINA9,4,10,6
333926,PPM1J,1,10,10
333929,SNAI3,1,3,3
333932,H3C15,1,1,1
337867,UBAC2,2,10,9
337876,CHSY3,1,3,3
337878,KRTAP7-1,1,1,1
337879,KRTAP8-1,1,1,1
337880,KRTAP11-1,1,1,1
337882,KRTAP19-1,1,1,1
337959,KRTAP13-2,1,1,1
337960,KRTAP13-3,1,1,1
337963,KRTAP23-1,1,1,1
337966,KRTAP6-1,1,1,1
337967,KRTAP6-2,1,1,1
337968,KRTAP6-3,1,1,1
337969,KRTAP19-2,1,1,1
337970,KRTAP19-3,1,1,1
337971,KRTAP19-4,1,1,1
337972,KRTAP19-5,1,1,1
337973,KRTAP19-6,2,3,2
337974,KRTAP19-7,1,1,1
337975,KRTAP20-1,1,1,1
337976,KRTAP20-2,1,1,1
337977,KRTAP21-1,1,1,1
337978,KRTAP21-2,1,1,1
337979,KRTAP22-1,1,1,1
337985,KRTAP20-3,1,1,1
338094,FAM151A,1,8,8
338321,NLRP9,1,9,9
338322,NLRP10,1,2,2
338323,NLRP14,1,12,12
338324,S100A7A,1,3,3
338328,GPIHBP1,2,6,5
338339,CLEC4D,1,6,6
338376,IFNE,1,1,1
338382,RAB7B,3,7,6
338398,TAS2R60,1,1,1
338440,ANO9,2,24,23
338442,HCAR2,1,1,1
338557,FFAR4,2,4,4
338567,KCNK18,1,3,3
338596,ST8SIA6,2,9,9
338599,DUPD1,1,3,3
338645,LUZP2,3,15,12
338657,CCDC84,1,11,11
338661,TMEM225,2,5,4
338662,OR8D4,1,1,1
338667,VSIG10L2,1,12,12
338674,OR5F1,1,1,1
338675,OR5AP2,1,1,1
338692,ANKRD13D,2,18,16
338699,ANKRD42,6,19,12
338707,B4GALNT4,1,20,20
338751,OR52L1,1,1,1
338755,OR2AG2,1,1,1
338761,C1QL4,1,2,2
338773,TMEM119,1,2,2
338785,KRT79,1,9,9
338809,C12orf74,2,5,3
338811,TAFA2,1,5,5
338821,SLCO1B7,1,13,13
338872,C1QTNF9,3,6,5
338879,RNASE10,1,1,1
338917,VSX2,1,5,5
338949,TMEM202,1,5,5
339105,PRSS53,1,11,11
339122,RAB43,7,10,4
339123,JMJD8,5,10,9
339145,FAM92B,2,9,8
339168,TMEM95,3,10,7
339175,METTL2A,1,9,9
339210,C17orf67,1,8,8
339221,ENPP7,1,6,6
339229,OXLD1,4,5,2
