ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1737	"XLOC_019886"	"TRPS1"	chr15	-	50858099	50858146	50846013	50846942	50889603	50890041	1737	0	3	1	13	95	49	0.725534059957	0.946577372942	0.0	0.038	-0.038
2706	"XLOC_019906"	"MRPL13"	chr15	-	55548141	55548235	55543323	55543384	55555319	55555443	2706	48	2	194	6	97	49	0.72581587081	0.946577372942	0.924	0.942	-0.018
4056	"XLOC_008069"	"MNT"	chr11	+	74837430	74837472	74836362	74836948	74837611	74837723	4056	45	0	124	1	90	49	0.725644655446	0.946577372942	1.0	0.985	0.015
16612	"XLOC_017342"	"CLN5"	chr14	+	103071997	103072115	103071633	103071799	103073186	103073412	16612	1	18	5	59	97	49	0.726037006617	0.946735471956	0.027	0.041	-0.014
14149	"XLOC_040529"	"SUSD1"	chr4	-	59329462	59329659	59313853	59315409	59332936	59333033	14149	6	0	26	1	97	49	0.72653990208	0.947000290524	1.0	0.929	0.071
857	"XLOC_023999"	"ZFP318"	chr17	+	46386711	46386863	46383765	46384330	46396661	46397304	857	32	0	120	1	97	49	0.726470442184	0.947000290524	1.0	0.984	0.016
8897	"XLOC_026920"	"APBB3"	chr18	-	36667790	36667893	36667186	36667659	36668651	36668848	8897	20	1	179	6	97	49	0.726450419656	0.947000290524	0.91	0.938	-0.028
20840	"XLOC_035569"	"MBNL1"	chr3	+	60596718	60596829	60595593	60595764	60603693	60603894	20840	2	6	22	48	97	49	0.727080625679	0.947574750232	0.144	0.188	-0.044
15792	"XLOC_000928"	"IVNS1ABP"	chr1	+	151355166	151356041	151354633	151354759	151356128	151356236	15792	32	13	107	38	97	49	0.727294522518	0.947592863382	0.554	0.587	-0.033
2548	"XLOC_048242"	"ELMOD3"	chr6	-	72597623	72597645	72596435	72596466	72598321	72598423	2548	1	1	4	2	70	49	0.727209037899	0.947592863382	0.412	0.583	-0.171
1127	"XLOC_042873"	"NUB1"	chr5	+	24701349	24701533	24698664	24698771	24702376	24702484	1127	60	0	453	3	97	49	0.727482019095	0.947706848081	1.0	0.987	0.013
1036	"XLOC_032318"	"ABI1"	chr2	-	22963213	22963228	22962400	22962501	22971082	22971259	1036	8	15	90	198	63	49	0.727999291747	0.948120023171	0.293	0.261	0.032
2824	"XLOC_031288"	"CCNDBP1"	chr2	+	121014512	121014663	121013957	121014018	121016130	121016177	2824	3	33	17	235	97	49	0.727925516003	0.948120023171	0.044	0.035	0.009
19964	"XLOC_062766"	"SLC9A7"	chrX	-	20138912	20138972	20131770	20131834	20158814	20158968	19964	10	6	52	38	97	49	0.728121296751	0.948148606296	0.457	0.409	0.048
17878	"XLOC_043155"	"ATP10D"	chr5	+	72282153	72282305	72280043	72280169	72288142	72288223	17878	7	0	31	1	97	49	0.728398051951	0.948150277834	1.0	0.94	0.06
370	"XLOC_026884"	"FAM13B"	chr18	-	34491016	34491112	34486978	34487139	34494156	34494298	370	1	2	11	35	97	49	0.72825497664	0.948150277834	0.202	0.137	0.065
6545	"XLOC_021475"	"EIF4G1"	chr16	+	20673570	20673655	20672748	20672876	20673867	20673961	6545	215	4	535	8	97	49	0.728522812675	0.948150277834	0.964	0.971	-0.007
8523	"XLOC_030032"	"PSD4"	chr2	+	24394021	24395040	24386632	24386709	24396304	24396433	8523	68	0	462	3	97	49	0.728487402529	0.948150277834	1.0	0.987	0.013
3743	"XLOC_055534"	"HEATR3"	chr8	+	88161874	88161966	88158128	88158265	88164887	88165031	3743	3	0	26	2	97	49	0.728648153422	0.948183177949	1.0	0.868	0.132
6583	"XLOC_047041"	"AAK1"	chr6	+	86982541	86982643	86967268	86967373	86995839	87003227	6583	5	2	16	9	97	49	0.728831899226	0.948292060561	0.558	0.473	0.085
10274	"XLOC_012518"	"TMED8"	chr12	-	87176633	87176756	87174540	87174667	87181388	87181470	10274	4	0	17	1	97	49	0.729990452632	0.948644693872	1.0	0.896	0.104
10275	"XLOC_012518"	"TMED8"	chr12	-	87176633	87176765	87174540	87174667	87181388	87181470	10275	4	0	17	1	97	49	0.729990452632	0.948644693872	1.0	0.896	0.104
12549	"XLOC_024574"	"MAPK8IP3"	chr17	-	24893038	24893154	24888485	24892944	24893304	24893398	12549	8	0	36	1	97	49	0.729615045455	0.948644693872	1.0	0.948	0.052
13091	"XLOC_045204"	"MOSPD3"	chr5	-	137598589	137598679	137597150	137597315	137599593	137599823	13091	2	12	11	88	97	49	0.730311998095	0.948644693872	0.078	0.059	0.019
1337	"XLOC_053476"	"FAM160A2"	chr7	-	105391576	105391667	105390020	105390352	105399883	105400054	1337	2	8	16	47	97	49	0.729608765955	0.948644693872	0.112	0.147	-0.035
14764	"XLOC_028060"	"RASGRP2"	chr19	+	6409190	6409329	6408838	6408954	6413084	6413226	14764	2	56	6	225	97	49	0.730287834047	0.948644693872	0.018	0.013	0.005
15536	"XLOC_016860"	"KTN1"	chr14	+	47726470	47726554	47726225	47726309	47730339	47730423	15536	16	4	75	15	97	49	0.7295833242	0.948644693872	0.669	0.716	-0.047
17249	"XLOC_028498"	"ADD3"	chr19	+	53203413	53203475	53142755	53143089	53216800	53217015	17249	2	6	12	49	97	49	0.729592569789	0.948644693872	0.144	0.11	0.034
18312	"XLOC_007996"	"RNF167"	chr11	+	70648028	70648109	70647301	70647952	70648407	70649346	18312	124	0	384	2	97	49	0.729745026029	0.948644693872	1.0	0.99	0.01
18315	"XLOC_022050"	"SPIDR"	chr16	-	15966601	15966852	15936552	15936693	15968527	15968717	18315	18	0	85	1	97	49	0.730458361714	0.948644693872	1.0	0.977	0.023
20399	"XLOC_002308"	"RCSD1"	chr1	-	165663565	165663644	165659372	165659444	165664948	165665050	20399	3	0	40	3	97	49	0.730008368974	0.948644693872	1.0	0.871	0.129
2103	"XLOC_012477"	"NUMB"	chr12	-	83797196	83797343	83793952	83796154	83799507	83799657	2103	1	1	4	2	97	49	0.729538563532	0.948644693872	0.336	0.503	-0.167
914	"XLOC_020156"	"VPS28"	chr15	-	76624591	76624620	76624447	76624485	76625133	76625205	914	108	0	520	4	77	49	0.73028723667	0.948644693872	1.0	0.988	0.012
9901	"XLOC_002394"	"SLAMF7"	chr1	-	171637296	171637400	171636311	171636374	171638662	171638785	9901	24	0	219	2	97	49	0.7305044672	0.948644693872	1.0	0.982	0.018
21437	"XLOC_058946"	"SNRK"	chr9	+	122133986	122134076	122132627	122132750	122136905	122137601	21437	0	1	3	12	97	49	0.730751180144	0.948705053164	0.0	0.112	-0.112
6537	"XLOC_004519"	"SCAMP4"	chr10	+	80606313	80606794	80602879	80602949	80608802	80608850	6537	3	25	1	13	97	49	0.730697015906	0.948705053164	0.057	0.037	0.02
1015	"XLOC_019799"	"MARCH6"	chr15	-	31487937	31487952	31486354	31486435	31488791	31488850	1015	0	3	4	56	63	49	0.73101551204	0.948918218095	0.0	0.053	-0.053
11942	"XLOC_045075"	"RSRC2"	chr5	-	123745496	123745589	123744954	123745111	123749288	123749414	11942	2	8	6	33	97	49	0.731132164222	0.948939650482	0.112	0.084	0.028
15348	"XLOC_022373"	"ALCAM"	chr16	-	52268789	52268828	52268381	52268499	52270646	52270775	15348	5	0	22	1	87	49	0.731443188834	0.948972559243	1.0	0.925	0.075
7838	"XLOC_008511"	"COASY"	chr11	+	101085535	101085620	101085281	101085346	101085789	101085887	7838	26	0	230	2	97	49	0.731457954064	0.948972559243	1.0	0.983	0.017
9556	"XLOC_030015"	"YME1L1"	chr2	+	23164498	23164597	23162500	23162663	23168284	23168394	9556	31	0	250	2	97	49	0.731388297658	0.948972559243	1.0	0.984	0.016
14617	"XLOC_058288"	"ULK3"	chr9	+	57592330	57592413	57591993	57592137	57592818	57592974	14617	42	1	169	6	97	49	0.731683100747	0.949004799162	0.955	0.934	0.021
16538	"XLOC_008658"	"BC058545"	chr11	+	106814603	106814736	106813760	106813866	106815467	106815637	16538	1	0	20	5	97	49	0.731598171107	0.949004799162	1.0	0.669	0.331
8607	"XLOC_016674"	"PBRM1"	chr14	+	31045329	31045425	31044623	31044709	31046331	31046423	8607	2	2	34	23	97	49	0.731916926237	0.949048274907	0.336	0.428	-0.092
9644	"XLOC_008001"	"RABEP1"	chr11	+	70919176	70919281	70917314	70917782	70920851	70920968	9644	13	0	61	1	97	49	0.73189135999	0.949048274907	1.0	0.969	0.031
2883	"XLOC_055696"	"RLTPR"	chr8	+	105688069	105688136	105687783	105687875	105688257	105688331	2883	53	0	137	1	97	49	0.732031876945	0.949067460108	1.0	0.986	0.014
11710	"XLOC_021886"	"SON"	chr16	+	91674694	91674774	91671348	91671465	91675400	91675548	11710	10	32	73	204	97	49	0.733034423779	0.949834461463	0.136	0.153	-0.017
11816	"XLOC_045285"	"ZDHHC4"	chr5	-	143320230	143320290	143316396	143316832	143320396	143320475	11816	56	0	138	1	97	49	0.733051655255	0.949834461463	1.0	0.986	0.014
18262	"XLOC_051261"	"XNTRPC"	chr7	+	102069896	102069991	102065490	102065804	102071218	102071361	18262	1	0	16	4	97	49	0.733101317822	0.949834461463	1.0	0.669	0.331
40	"XLOC_009657"	"SCIMP"	chr11	-	70798012	70798076	70793774	70793848	70800689	70800813	40	2	0	17	2	97	49	0.733425364555	0.949834461463	1.0	0.811	0.189
5816	"XLOC_016669"	"TMEM110"	chr14	+	30871480	30871558	30870511	30870863	30872549	30872699	5816	16	1	20	2	97	49	0.733263313214	0.949834461463	0.89	0.835	0.055
6214	"XLOC_008862"	"SLC25A10"	chr11	+	120497013	120497106	120496635	120496706	120497383	120497461	6214	2	0	17	2	97	49	0.733425364555	0.949834461463	1.0	0.811	0.189
6431	"XLOC_026360"	"2410004N09RIK"	chr18	+	33795382	33795445	33794891	33795124	33795852	33795989	6431	45	0	134	1	97	49	0.732828277773	0.949834461463	1.0	0.985	0.015
691	"XLOC_008358"	"FAM117A"	chr11	+	95340009	95340073	95337017	95337261	95363998	95364168	691	1	21	3	95	97	49	0.733197534102	0.949834461463	0.023	0.016	0.007
19542	"XLOC_039687"	"EIF4G3"	chr4	+	138084256	138084370	138082913	138082988	138096751	138096931	19542	5	52	35	305	97	49	0.733690991819	0.950048625099	0.046	0.055	-0.009
16357	"XLOC_035693"	"FCRL1"	chr3	+	87381324	87381384	87376386	87376525	87381760	87381781	16357	22	272	67	757	97	49	0.73409478013	0.950441609033	0.039	0.043	-0.004
11933	"XLOC_043583"	"TCHP"	chr5	+	114709033	114709212	114708653	114708838	114709306	114709517	11933	0	1	2	8	97	49	0.734403461252	0.950451679708	0.0	0.112	-0.112
16562	"XLOC_061709"	"FMR1-AS1_2"	chrX	+	68679651	68679703	68678581	68678867	68688281	68688334	16562	0	1	2	8	97	49	0.734403461252	0.950451679708	0.0	0.112	-0.112
8490	"XLOC_001814"	"A630001G21RIK"	chr1	-	85723097	85723181	85716977	85719129	85736471	85736606	8490	41	2	138	5	97	49	0.734279102155	0.950451679708	0.912	0.933	-0.021
10056	"XLOC_063637"	"XKRX"	chrX	-	134157212	134157481	134149044	134151296	134161575	134161928	10056	8	0	37	1	97	49	0.73506702219	0.950719518427	1.0	0.949	0.051
13453	"XLOC_060101"	"ARMC8"	chr9	-	99523138	99523339	99520486	99520582	99525352	99525413	13453	3	0	41	3	97	49	0.735082311845	0.950719518427	1.0	0.873	0.127
19430	"XLOC_000909"	"UCHL5"	chr1	+	143794679	143794810	143794482	143794544	143796761	143796825	19430	17	0	82	1	97	49	0.73477747717	0.950719518427	1.0	0.976	0.024
2328	"XLOC_044099"	"RSBN1L"	chr5	-	20902287	20902455	20896792	20896901	20905779	20905922	2328	43	0	428	3	97	49	0.735121954858	0.950719518427	1.0	0.986	0.014
2516	"XLOC_004078"	"TRAF3IP2"	chr10	+	39621440	39621572	39612933	39613346	39625849	39626659	2516	1	24	7	113	97	49	0.73502064656	0.950719518427	0.021	0.03	-0.009
4442	"XLOC_021916"	"TTC3"	chr16	+	94384345	94384388	94383871	94384066	94384783	94384934	4442	9	1	81	6	91	49	0.735312721671	0.950719518427	0.829	0.879	-0.05
7781	"XLOC_052582"	"HPS5"	chr7	-	46775153	46775284	46774813	46774937	46775764	46775946	7781	2	5	3	5	97	49	0.735291760795	0.950719518427	0.168	0.233	-0.065
1153	"XLOC_014378"	"AP3B1"	chr13	+	94542778	94542978	94531981	94532066	94547754	94547893	1153	10	0	149	3	97	49	0.735984790052	0.951119816478	1.0	0.962	0.038
15891	"XLOC_028569"	"TCIRG1"	chr19	-	3898717	3898757	3898547	3898638	3898979	3899119	15891	37	0	120	1	88	49	0.735967584329	0.951119816478	1.0	0.985	0.015
1751	"XLOC_021724"	"CBLB"	chr16	+	52032177	52032259	52031548	52031685	52033008	52033190	1751	4	5	32	31	97	49	0.736023809016	0.951119816478	0.288	0.343	-0.055
7938	"XLOC_044139"	"CDK5"	chr5	-	24420492	24420589	24420258	24420328	24420730	24420805	7938	30	1	93	2	97	49	0.735955413909	0.951119816478	0.938	0.959	-0.021
11209	"XLOC_013612"	"LARP4B"	chr13	+	9158550	9158802	9158122	9158229	9164674	9164720	11209	1	0	84	20	97	49	0.736347722555	0.95140864725	1.0	0.68	0.32
8647	"XLOC_059372"	"PTS"	chr9	-	50525630	50525791	50524722	50524779	50526869	50528228	8647	1	2	4	13	97	49	0.736612611782	0.951621146455	0.202	0.135	0.067
14333	"XLOC_051435"	"SWAP70"	chr7	+	110243383	110243524	110221702	110221909	110255734	110255908	14333	66	0	466	3	97	49	0.737646254731	0.951788658746	1.0	0.987	0.013
15642	"XLOC_019578"	"PCED1B"	chr15	+	97373955	97374149	97361199	97361335	97384027	97385691	15642	4	7	7	16	97	49	0.737310126704	0.951788658746	0.224	0.181	0.043
19921	"XLOC_017651"	"SLMAP"	chr14	-	26429787	26429910	26428241	26428316	26438678	26438738	19921	5	0	72	3	97	49	0.737526097308	0.951788658746	1.0	0.924	0.076
2025	"XLOC_043711"	"HIP1R"	chr5	+	123991437	123991514	123990941	123991022	123991743	123991805	2025	261	1	974	6	97	49	0.737426360882	0.951788658746	0.992	0.988	0.004
2747	"XLOC_028961"	"PANK1"	chr19	-	34821712	34821889	34821099	34821223	34827119	34827373	2747	8	0	78	2	97	49	0.737413490957	0.951788658746	1.0	0.952	0.048
6953	"XLOC_018306"	"MYCBP2"	chr14	-	103174765	103174990	103173786	103173919	103182353	103182494	6953	67	3	444	16	97	49	0.737439191814	0.951788658746	0.919	0.933	-0.014
8189	"XLOC_008330"	"MBTD1"	chr11	+	93918830	93918947	93912375	93912458	93921366	93921484	8189	1	5	2	16	97	49	0.737349135224	0.951788658746	0.092	0.059	0.033
9478	"XLOC_011659"	"RBM25"	chr12	+	83642401	83642519	83632233	83632417	83642628	83642749	9478	7	18	10	21	97	49	0.737580675051	0.951788658746	0.164	0.194	-0.03
9732	"XLOC_030482"	"PPIG"	chr2	+	69731745	69731813	69722818	69722957	69732196	69732274	9732	19	0	190	2	97	49	0.737092208325	0.951788658746	1.0	0.98	0.02
13615	"XLOC_018241"	"DNAJC15"	chr14	-	77844395	77844472	77840167	77840238	77852897	77852971	13615	14	0	141	2	97	49	0.738203461546	0.952377944399	1.0	0.973	0.027
1140	"XLOC_015379"	"CDK7"	chr13	-	100716500	100716619	100711496	100711596	100717571	100717682	1140	21	0	313	3	97	49	0.738509870281	0.952513887407	1.0	0.981	0.019
13707	"XLOC_041729"	"DFFB"	chr4	-	153971885	153972060	153971580	153971660	153972779	153972968	13707	1	12	0	117	97	49	0.738489638903	0.952513887407	0.04	0.0	0.04
11737	"XLOC_055306"	"GM15991"	chr8	+	67972588	67972783	67956769	67957128	67977792	67978376	11737	3	0	13	1	97	49	0.739338232519	0.952559425289	1.0	0.868	0.132
11779	"XLOC_046808"	"TAX1BP1"	chr6	+	52742689	52742838	52741950	52742175	52744221	52744354	11779	14	0	215	3	97	49	0.73922615578	0.952559425289	1.0	0.973	0.027
12971	"XLOC_028347"	"RPP30"	chr19	+	36085065	36085121	36083715	36083818	36086958	36087015	12971	13	0	131	2	97	49	0.739037744323	0.952559425289	1.0	0.971	0.029
15245	"XLOC_005399"	"E130307A14RIK"	chr10	-	39632946	39633016	39621294	39622727	39639563	39639766	15245	3	0	13	1	97	49	0.739338232519	0.952559425289	1.0	0.868	0.132
19797	"XLOC_008136"	"DHRS13"	chr11	+	78054784	78054875	78053362	78053453	78055756	78055880	19797	15	3	51	13	97	49	0.739535272666	0.952559425289	0.716	0.665	0.051
2933	"XLOC_023440"	"CREBRF"	chr17	+	26742041	26743131	26736788	26736983	26757804	26757999	2933	11	0	110	2	97	49	0.739108852801	0.952559425289	1.0	0.965	0.035
4028	"XLOC_051722"	"LRRC56"	chr7	+	141198273	141198361	141196981	141197169	141199778	141199839	4028	3	0	13	1	97	49	0.739338232519	0.952559425289	1.0	0.868	0.132
4853	"XLOC_007429"	"USP34"	chr11	+	23405866	23405953	23403811	23403895	23412214	23412415	4853	50	0	138	1	97	49	0.739330334	0.952559425289	1.0	0.986	0.014
7011	"XLOC_053687"	"NFATC2IP"	chr7	-	126387401	126387511	126382852	126385139	126387611	126387756	7011	10	0	48	1	97	49	0.739550410706	0.952559425289	1.0	0.96	0.04
8109	"XLOC_030130"	"TTF1"	chr2	+	29074573	29074808	29073888	29074019	29079388	29079478	8109	6	0	58	2	97	49	0.739416195043	0.952559425289	1.0	0.936	0.064
11850	"XLOC_013930"	"PSMG4"	chr13	+	34166060	34166136	34162963	34163249	34177980	34178172	11850	31	5	119	23	97	49	0.740291860158	0.952629088679	0.758	0.723	0.035
14177	"XLOC_019020"	"MTDH"	chr15	+	34139740	34139897	34136686	34136827	34140691	34143694	14177	152	2	890	9	97	49	0.74035091063	0.952629088679	0.975	0.98	-0.005
15328	"XLOC_018020"	"TM9SF1"	chr14	-	55638022	55638132	55635529	55636612	55640384	55640570	15328	20	1	81	6	97	49	0.741011926198	0.952629088679	0.91	0.872	0.038
17460	"XLOC_052250"	"CCDC97"	chr7	-	25713436	25713546	25711115	25713113	25714352	25714507	17460	0	56	3	133	97	49	0.740845867027	0.952629088679	0.0	0.011	-0.011
18979	"XLOC_029136"	"ABLIM1"	chr19	-	57046924	57047065	57044880	57044972	57049461	57049509	18979	135	1	727	3	97	49	0.740991992065	0.952629088679	0.986	0.992	-0.006
19154	"XLOC_012874"	"ABPARTS"	chr12	-	113425374	113425592	113422415	113422730	113425719	113426070	19154	0	3	1	14	97	49	0.739833666495	0.952629088679	0.0	0.035	-0.035
2090	"XLOC_058802"	"QRICH1"	chr9	+	108518702	108518826	108517039	108517240	108528588	108528918	2090	32	6	154	34	97	49	0.74049693428	0.952629088679	0.729	0.696	0.033
3667	"XLOC_043101"	"TBC1D1"	chr5	+	64275394	64275505	64271089	64271181	64277915	64278044	3667	16	0	164	2	97	49	0.740780977073	0.952629088679	1.0	0.976	0.024
3913	"XLOC_038407"	"TRP53INP1"	chr4	+	11167896	11167934	11165089	11165447	11169709	11174377	3913	7	18	24	73	86	49	0.740650820006	0.952629088679	0.181	0.158	0.023
5272	"XLOC_059999"	"PHIP"	chr9	-	82915961	82916024	82915295	82915424	82926396	82926531	5272	6	8	44	71	97	49	0.740943657254	0.952629088679	0.275	0.238	0.037
5642	"XLOC_035709"	"MEF2D"	chr3	+	88161780	88161801	88161190	88161381	88162957	88163087	5642	5	14	23	78	69	49	0.740317902563	0.952629088679	0.202	0.173	0.029
5990	"XLOC_059000"	"BIRC3"	chr9	-	7865383	7865480	7860262	7861407	7872822	7873170	5990	5	5	6	8	97	49	0.740744439591	0.952629088679	0.336	0.275	0.061
6621	"XLOC_022029"	"PARN"	chr16	-	13649335	13649387	13648418	13648499	13650634	13650677	6621	0	6	6	173	97	49	0.740586440178	0.952629088679	0.0	0.017	-0.017
7628	"XLOC_021714"	"CD47"	chr16	+	49906780	49906812	49898039	49898132	49910868	49915011	7628	256	3	1025	15	80	49	0.739958865863	0.952629088679	0.981	0.977	0.004
11777	"XLOC_046808"	"TAX1BP1"	chr6	+	52742697	52742838	52741950	52742175	52744221	52744354	11777	14	0	217	3	97	49	0.74125886621	0.95276639538	1.0	0.973	0.027
20847	"XLOC_034003"	"UBE2V1"	chr2	-	167610303	167610429	167607638	167609247	167617828	167617977	20847	138	5	1031	44	97	49	0.741381677484	0.95276639538	0.933	0.922	0.011
2641	"XLOC_002400"	"VANGL2"	chr1	-	172022476	172022586	172013082	172013345	172026997	172027295	2641	2	9	3	19	97	49	0.741520912403	0.95276639538	0.101	0.074	0.027
3885	"XLOC_025187"	"GLTSCR1L"	chr17	-	46829911	46829980	46824449	46826123	46830064	46830113	3885	44	0	136	1	97	49	0.741512695852	0.95276639538	1.0	0.986	0.014
15184	"XLOC_063184"	"ARHGAP4"	chrX	-	73906428	73906591	73900634	73900736	73906668	73906876	15184	84	0	309	2	97	49	0.741876174728	0.952865576586	1.0	0.987	0.013
21294	"XLOC_053612"	"SMG1"	chr7	-	118141021	118141169	118140429	118140657	118141309	118141472	21294	1	40	11	302	97	49	0.742100881723	0.952865576586	0.012	0.018	-0.006
2872	"XLOC_031849"	"RPRD1B"	chr2	+	158058684	158058827	158050086	158050213	158074929	158077320	2872	6	2	25	6	97	49	0.742048585956	0.952865576586	0.602	0.678	-0.076
7841	"XLOC_060356"	"PPP2R3A"	chr9	-	124423233	124423640	124422584	124422828	124423911	124424530	7841	0	2	1	9	97	49	0.741996951274	0.952865576586	0.0	0.053	-0.053
949	"XLOC_021965"	"GLYR1"	chr16	-	5021337	5021430	5020266	5020368	5026507	5026607	949	78	0	645	4	97	49	0.741899602018	0.952865576586	1.0	0.988	0.012
13205	"XLOC_031406"	"VPS16"	chr2	+	130439441	130439525	130438782	130438830	130439619	130439714	13205	19	2	64	5	97	49	0.742780195904	0.953205853238	0.828	0.866	-0.038
17551	"XLOC_007557"	"PWWP2A"	chr11	+	43686356	43686425	43683480	43684225	43704533	43705477	17551	2	1	10	8	97	49	0.742797981762	0.953205853238	0.503	0.387	0.116
19946	"XLOC_026907"	"DNAJC18"	chr18	-	35702411	35702505	35700803	35700990	35703025	35703144	19946	2	1	10	8	97	49	0.742797981762	0.953205853238	0.503	0.387	0.116
20439	"XLOC_026551"	"GRAMD3"	chr18	+	56478848	56478952	56476602	56476669	56482620	56482716	20439	38	0	276	2	97	49	0.742550305026	0.953205853238	1.0	0.986	0.014
6443	"XLOC_010425"	"JMJD6"	chr11	-	116839837	116839981	116838989	116839128	116840447	116840545	6443	6	2	13	3	97	49	0.74296944196	0.953205853238	0.602	0.686	-0.084
7653	"XLOC_002106"	"IPO9"	chr1	-	135426923	135427041	135420291	135420353	135430267	135430491	7653	2	10	3	21	97	49	0.742904508817	0.953205853238	0.092	0.067	0.025
17234	"XLOC_051555"	"SBK1"	chr7	+	126291200	126291245	126291042	126291107	126291824	126295015	17234	42	0	419	3	93	49	0.743381881392	0.953207588818	1.0	0.987	0.013
18459	"XLOC_043779"	"RABGEF1"	chr5	+	130197949	130198116	130190876	130191043	130207008	130207090	18459	9	0	138	3	97	49	0.743352478156	0.953207588818	1.0	0.959	0.041
4771	"XLOC_009662"	"DHX33"	chr11	-	70989066	70989153	70984012	70987427	70992107	70992311	4771	12	0	123	2	97	49	0.743473753583	0.953207588818	1.0	0.969	0.031
6594	"XLOC_009918"	"RPS6KB1"	chr11	-	86517232	86517392	86516090	86516191	86517582	86517640	6594	2	5	7	24	97	49	0.743399449814	0.953207588818	0.168	0.128	0.04
685	"XLOC_026509"	"COMMD10"	chr18	+	46967739	46967895	46963659	46963770	46990478	46990589	685	3	0	28	2	97	49	0.743408929035	0.953207588818	1.0	0.876	0.124
6887	"XLOC_043809"	"ABHD11"	chr5	+	135009981	135010117	135009298	135009839	135010886	135011060	6887	10	0	49	1	97	49	0.743656441116	0.953264178586	1.0	0.961	0.039
8643	"XLOC_059372"	"PTS"	chr9	-	50525691	50525791	50525152	50525284	50526869	50528228	8643	1	3	5	23	97	49	0.743719087409	0.953264178586	0.144	0.099	0.045
19891	"XLOC_001515"	"UXS1"	chr1	-	43790463	43790644	43780064	43780169	43797244	43797305	19891	2	0	18	2	97	49	0.744353392157	0.953940867527	1.0	0.82	0.18
7508	"XLOC_008938"	"EMID1"	chr11	-	5109543	5109634	5106211	5106969	5116879	5116924	7508	0	1	1	4	97	49	0.74444836591	0.953940867527	0.0	0.112	-0.112
10320	"XLOC_016463"	"1810062O18RIK"	chr14	+	20569869	20570022	20565010	20565047	20570341	20570680	10320	1	1	4	7	97	49	0.744678747551	0.953978073786	0.336	0.224	0.112
12807	"XLOC_007428"	"XPO1"	chr11	+	23280373	23280502	23278805	23278925	23281305	23281464	12807	101	0	484	3	97	49	0.744590641455	0.953978073786	1.0	0.988	0.012
18458	"XLOC_043779"	"RABGEF1"	chr5	+	130197946	130198116	130190876	130191043	130207008	130207090	18458	9	0	139	3	97	49	0.744901272278	0.954134151947	1.0	0.959	0.041
14367	"XLOC_026303"	"RNF138"	chr18	+	21015655	21015727	21010674	21010792	21017818	21017875	14367	0	2	3	29	97	49	0.745050223182	0.954195960923	0.0	0.05	-0.05
17264	"XLOC_047739"	"AK035387"	chr6	-	3342217	3342297	3333086	3335888	3342595	3342674	17264	16	12	45	39	97	49	0.745189173961	0.954244947629	0.402	0.368	0.034
7382	"XLOC_032278"	"PIP4K2A"	chr2	-	18866111	18866150	18852812	18852926	18872283	18872430	7382	54	0	272	2	87	49	0.745407492064	0.95439554044	1.0	0.987	0.013
4183	"XLOC_014445"	"ADAMTS6"	chr13	+	104369653	104369790	104366793	104366940	104375641	104375783	4183	0	1	3	13	97	49	0.745593029505	0.954504126937	0.0	0.104	-0.104
11121	"XLOC_025164"	"TJAP1"	chr17	-	46271799	46271929	46264882	46264978	46282345	46282439	11121	3	2	13	6	97	49	0.746052035637	0.954918377088	0.431	0.523	-0.092
9448	"XLOC_044571"	"RCHY1"	chr5	-	91957877	91957997	91957534	91957650	91962629	91963068	9448	128	1	565	2	97	49	0.746118157868	0.954918377088	0.985	0.993	-0.008
9242	"XLOC_004297"	"JMJD1C"	chr10	+	67216982	67217112	67215269	67215375	67218037	67218181	9242	4	4	17	22	97	49	0.746266315852	0.954979015397	0.336	0.281	0.055
16811	"XLOC_050598"	"PNKP"	chr7	+	44860076	44860184	44859887	44859945	44860359	44860431	16811	26	0	117	1	97	49	0.746756386086	0.955219156932	1.0	0.983	0.017
2178	"XLOC_000544"	"M55219"	chr1	+	85707981	85708125	85707226	85707298	85708992	85709998	2178	78	2	159	3	97	49	0.746677727069	0.955219156932	0.952	0.964	-0.012
3337	"XLOC_012432"	"VTI1B"	chr12	-	79166350	79166409	79164947	79165139	79171617	79171700	3337	27	0	119	1	97	49	0.746576778422	0.955219156932	1.0	0.984	0.016
3968	"XLOC_021574"	"TNK2"	chr16	+	32678668	32678713	32677893	32677985	32679458	32680807	3968	5	17	14	39	93	49	0.747055541766	0.955472845698	0.134	0.159	-0.025
10994	"XLOC_045085"	"MPHOSPH9"	chr5	-	124262888	124263035	124261921	124262042	124265316	124265495	10994	2	0	28	3	97	49	0.747682551414	0.955987655358	1.0	0.825	0.175
16918	"XLOC_014392"	"POC5"	chr13	+	96396639	96396830	96394491	96394569	96398693	96399716	16918	10	0	50	1	97	49	0.747659110803	0.955987655358	1.0	0.962	0.038
2734	"XLOC_010298"	"PECAM1"	chr11	-	106662001	106662023	106654106	106655162	106671741	106671798	2734	82	27	472	168	70	49	0.74776071143	0.955987655358	0.68	0.663	0.017
